종목코드,총자산,총자본회전율,부채비율,매출액증가율,자기자본회전율,당기순이익,최대주주변경,대표이사변경,전환사채,파산신청,거래정지,불성실공시법인,레이블
35290,,,,,,,0,16,1,10,0,0,2
35890,,,,,,,0,0,0,2,0,2,0
36010,,,,,,,0,0,1,0,0,0,0
36090,,,,,,,0,0,0,1,0,0,0
36170,,,,,,,0,3,0,8,0,2,0
36200,,,,,,,0,0,0,0,0,0,0
36930,,,,,,,0,0,0,0,0,0,0
37070,,,,,,,0,0,0,0,0,0,0
37230,,,,,,,0,0,0,0,0,0,0
37400,,,,,,,0,0,2,0,0,0,0
37460,,,,,,,0,0,1,0,0,0,0
38070,,,,,,,0,0,0,0,0,0,0
38500,,,,,,,0,3,4,0,0,0,0
38680,,,,,,,0,0,1,0,0,0,0
39030,,,,,,,0,0,1,0,0,0,0
39310,,,,,,,0,0,0,0,0,0,0
39610,,,,,,,0,0,0,0,0,1,0
39740,,,,,,,0,0,2,0,0,0,0
39840,,,,,,,0,6,2,1,0,0,2
39980,,,,,,,0,4,2,0,0,0,0
40910,,,,,,,0,0,0,1,0,0,0
41510,,,,,,,0,0,1,0,0,0,0
41590,,,,,,,0,0,1,7,0,0,0
41830,,,,,,,0,0,0,0,0,0,0
41910,,,,,,,0,0,0,0,0,0,0
42110,,,,,,,0,0,0,0,0,0,0
42500,,,,,,,0,0,0,0,0,0,0
42600,,,,,,,0,0,0,0,0,0,0
42940,,,,,,,0,10,2,18,0,1,2
43090,,,,,,,0,9,1,24,0,0,0
43100,,,,,,,0,0,0,3,0,0,0
43200,,,,,,,0,0,0,0,0,0,2
43220,,,,,,,0,1,1,8,0,3,0
43590,,,,,,,0,4,1,8,0,1,2
43910,,,,,,,0,0,1,0,0,0,0
44340,,,,,,,0,0,0,1,0,0,0
45060,,,,,,,0,0,0,0,0,0,0
45340,,,,,,,0,0,0,0,0,0,0
45520,,,,,,,0,0,0,0,0,0,0
45970,,,,,,,0,1,0,4,0,0,0
46310,,,,,,,0,0,0,1,0,0,0
46390,,,,,,,0,0,0,0,0,0,0
46940,,,,,,,0,0,0,1,0,0,0
47080,,,,,,,0,0,0,2,0,0,0
47310,,,,,,,0,0,0,0,0,0,0
48410,,,,,,,0,0,0,1,0,0,0
48430,,,,,,,0,0,0,0,0,0,0
49120,,,,,,,0,0,0,4,0,0,0
49180,,,,,,,0,3,1,5,0,3,0
49430,,,,,,,0,0,0,0,0,0,0
49520,,,,,,,0,4,1,0,0,1,0
49630,,,,,,,0,0,2,2,0,0,0
49830,,,,,,,0,0,0,0,0,0,0
49960,,,,,,,0,0,0,0,0,0,0
50120,,,,,,,0,0,0,3,0,1,0
50540,,,,,,,0,25,4,7,0,0,2
51160,,,,,,,0,0,2,2,0,0,0
51360,,,,,,,0,0,0,0,0,0,0
51380,,,,,,,0,2,0,1,0,0,0
52020,,,,,,,0,1,0,1,0,0,0
52670,,,,,,,0,0,0,0,0,0,0
52710,,,,,,,0,0,0,0,0,0,0
52790,,,,,,,0,0,1,0,0,0,0
53050,,,,,,,0,0,0,0,0,0,0
53060,,,,,,,0,1,0,0,0,0,0
53450,,,,,,,0,0,0,0,0,0,0
53590,,,,,,,0,11,3,21,0,0,0
53610,,,,,,,0,0,0,0,0,0,0
53620,,,,,,,0,0,0,0,0,0,0
53800,,,,,,,0,0,0,0,0,0,2
54090,,,,,,,0,0,0,0,0,0,0
54210,,,,,,,0,0,0,0,0,0,0
54450,,,,,,,0,2,0,0,0,1,0
54630,,,,,,,0,2,0,3,0,0,0
54670,,,,,,,0,0,1,0,0,0,0
54800,,,,,,,0,0,0,0,0,0,2
54920,,,,,,,0,0,3,0,0,1,0
54930,,,,,,,0,2,1,0,0,0,0
54950,,,,,,,0,0,0,0,0,0,0
56000,,,,,,,0,0,0,0,0,0,2
56080,,,,,,,0,3,0,3,0,0,0
56700,,,,,,,0,1,1,0,0,0,0
57540,,,,,,,0,0,0,1,0,0,0
57680,,,,,,,0,4,1,8,0,0,0
58220,,,,,,,0,0,1,12,0,3,1
58450,,,,,,,0,1,0,0,0,0,0
58610,,,,,,,0,0,0,0,0,0,0
59100,,,,,,,0,0,0,1,0,0,0
60280,,,,,,,0,0,0,0,0,1,0
60380,,,,,,,0,2,1,0,0,0,0
60540,,,,,,,0,0,0,0,0,0,0
60570,,,,,,,0,0,1,0,0,2,0
61970,,,,,,,0,0,0,0,0,0,0
63170,,,,,,,0,0,0,0,0,0,0
64090,,,,,,,0,3,2,5,0,0,0
64240,,,,,,,0,5,1,1,0,0,0
64290,,,,,,,0,0,0,0,0,0,0
64520,,,,,,,0,9,0,0,0,1,1
64550,,,,,,,0,0,0,0,0,0,0
65350,,,,,,,0,0,2,1,0,0,0
65420,,,,,,,0,0,0,1,0,0,0
65500,,,,,,,0,0,0,4,0,0,0
65510,,,,,,,0,0,0,0,0,0,0
65570,,,,,,,0,0,1,0,0,0,0
65650,,,,,,,0,0,0,0,0,0,0
65660,,,,,,,0,1,2,8,0,0,0
65690,,,,,,,0,0,0,2,0,0,0
65710,,,,,,,0,0,0,0,0,0,0
65950,,,,,,,0,0,0,1,0,0,0
66110,,,,,,,0,0,0,14,0,2,4
66670,,,,,,,0,0,0,0,0,0,0
66700,,,,,,,0,0,2,2,0,0,0
66970,,,,,,,0,0,1,0,0,0,0
67080,,,,,,,0,8,0,0,0,0,0
67570,,,,,,,0,0,1,1,0,0,0
67630,,,,,,,0,0,0,3,0,5,2
67770,,,,,,,0,0,0,0,0,0,0
67900,,,,,,,0,0,1,0,0,0,0
68930,,,,,,,0,0,0,0,0,0,0
68940,,,,,,,0,0,0,0,0,2,0
69110,,,,,,,0,1,0,7,0,0,0
69410,,,,,,,0,0,0,0,0,0,0
69920,,,,,,,0,0,1,1,0,0,0
70590,,,,,,,0,0,2,0,0,4,1
71200,,,,,,,0,0,0,0,0,0,0
71670,,,,,,,0,0,0,0,0,0,0
71850,,,,,,,0,5,0,6,0,0,0
72020,,,,,,,0,0,0,0,0,1,0
72870,,,,,,,0,0,1,0,0,1,0
72990,,,,,,,0,0,0,0,0,0,0
73070,,,,,,,0,3,2,4,0,2,0
73560,,,,,,,0,0,2,0,0,0,0
73570,,,,,,,0,2,5,27,0,4,0
76080,,,,,,,0,0,1,1,0,0,0
76610,,,,,,,0,0,0,2,0,0,0
77280,,,,,,,0,0,0,0,0,1,0
78070,,,,,,,0,0,2,0,0,2,0
78160,,,,,,,0,0,0,0,0,0,0
78350,,,,,,,0,0,1,0,0,0,0
78590,,,,,,,0,4,1,7,0,0,0
78860,,,,,,,0,0,1,19,0,2,0
79000,,,,,,,0,0,0,0,0,0,0
79170,,,,,,,0,0,1,0,0,0,0
79370,,,,,,,0,0,0,0,0,0,0
79810,,,,,,,0,0,1,4,0,0,0
79960,,,,,,,0,0,2,0,0,0,0
80220,,,,,,,0,0,0,4,0,0,0
80580,,,,,,,0,0,0,3,0,0,0
81580,,,,,,,0,0,0,0,0,0,0
82660,,,,,,,0,11,1,19,0,0,0
82850,,,,,,,0,0,1,3,0,0,0
82920,,,,,,,0,0,0,0,0,5,0
83310,,,,,,,0,0,0,3,0,0,0
83640,,,,,,,0,2,1,4,0,3,0
83790,,,,,,,0,0,0,1,0,1,0
83930,,,,,,,0,0,1,0,0,0,0
84370,,,,,,,0,0,0,0,0,0,0
84730,,,,,,,0,0,0,0,0,0,0
86040,,,,,,,0,0,0,0,0,0,0
86060,,,,,,,0,0,0,0,0,0,0
86520,,,,,,,0,0,0,0,0,0,0
86670,,,,,,,0,0,0,0,0,0,0
86890,,,,,,,0,0,2,0,0,0,0
86900,,,,,,,0,0,0,0,0,0,0
86980,,,,,,,0,0,1,0,0,0,2
87260,,,,,,,0,0,0,1,0,0,0
87600,,,,,,,0,0,0,0,0,0,0
88290,,,,,,,0,0,0,0,0,0,0
88910,,,,,,,0,0,1,0,0,0,0
89790,,,,,,,0,0,1,0,0,0,0
90470,,,,,,,0,0,1,0,0,0,0
91440,,,,,,,0,0,0,1,0,0,0
91700,,,,,,,0,0,1,0,0,0,0
92040,,,,,,,0,0,0,0,0,1,0
92460,,,,,,,0,0,0,0,0,0,0
93320,,,,,,,0,0,1,0,0,0,0
93520,,,,,,,0,0,0,0,0,0,0
93920,,,,,,,0,0,0,0,0,0,0
94840,,,,,,,0,0,1,0,0,0,0
94940,,,,,,,0,0,0,0,0,1,0
94970,,,,,,,0,0,0,0,0,0,0
95610,,,,,,,0,0,0,0,0,0,0
96530,,,,,,,0,0,0,3,0,0,0
96610,,,,,,,0,0,0,1,0,1,2
96630,,,,,,,0,0,0,0,0,0,0
96640,,,,,,,0,0,0,4,0,0,0
96690,,,,,,,0,0,1,0,0,7,0
97520,,,,,,,0,0,0,5,0,1,0
97780,,,,,,,0,4,0,11,0,3,0
98660,,,,,,,0,0,0,0,0,0,0
99410,,,,,,,0,0,0,0,0,0,0
99440,,,,,,,0,0,0,0,0,0,0
100030,,,,,,,0,0,0,0,0,0,0
100120,,,,,,,0,0,0,0,0,0,0
100660,,,,,,,0,0,0,0,0,0,0
101330,,,,,,,0,0,1,0,0,2,0
104540,,,,,,,0,1,2,1,0,0,0
105330,,,,,,,0,0,0,0,0,0,0
105740,,,,,,,0,0,0,0,0,0,0
106080,,,,,,,0,8,2,7,0,6,4
108230,,,,,,,0,0,0,2,0,1,0
108320,,,,,,,0,0,1,0,0,0,0
108790,,,,,,,0,0,2,0,0,0,0
109610,,,,,,,0,0,0,3,0,0,0
109820,,,,,,,0,0,0,3,0,1,0
109960,,,,,,,0,2,1,4,0,1,0
114570,,,,,,,0,4,2,9,0,1,0
114630,,,,,,,0,3,0,0,0,0,0
114810,,,,,,,0,0,0,2,0,0,0
115450,,,,,,,0,22,0,6,0,0,0
117670,,,,,,,0,18,1,17,0,4,4
119610,,,,,,,0,0,0,0,0,0,0
119830,,,,,,,0,3,1,3,0,0,0
122640,,,,,,,0,0,0,1,0,1,0
122690,,,,,,,0,0,2,2,0,0,0
122870,,,,,,,0,0,0,0,0,0,0
123040,,,,,,,0,9,0,3,0,0,0
123330,,,,,,,0,0,1,1,0,0,0
123840,,,,,,,0,0,1,8,0,1,2
126700,,,,,,,0,0,0,0,0,0,0
130740,,,,,,,0,0,0,4,0,0,0
131030,,,,,,,0,0,0,0,0,0,0
133750,,,,,,,0,0,0,0,0,0,0
134580,,,,,,,0,2,2,2,0,1,2
136480,,,,,,,0,7,2,0,0,0,2
136510,,,,,,,0,0,0,0,0,0,0
136540,,,,,,,0,0,0,0,0,0,0
138690,,,,,,,0,0,0,13,0,0,0
142210,,,,,,,0,0,0,2,0,0,0
143540,,,,,,,0,0,0,3,0,0,0
147830,,,,,,,0,0,0,0,0,0,0
149950,,,,,,,0,0,1,0,0,0,0
150900,,,,,,,0,0,0,3,0,0,0
154040,,,,,,,0,8,2,5,0,0,2
155650,,,,,,,0,0,0,0,0,1,0
156100,,,,,,,0,0,1,3,0,0,0
173130,,,,,,,0,0,0,0,0,0,0
175140,,,,,,,0,2,0,1,0,0,0
175250,,,,,,,0,0,0,1,0,0,0
177830,,,,,,,0,4,0,5,0,0,2
183490,,,,,,,0,0,0,0,0,0,0
187220,,,,,,,0,0,0,1,0,0,0
187420,,,,,,,0,0,0,0,0,1,0
189860,,,,,,,0,0,1,0,0,1,0
189980,,,,,,,0,0,0,5,0,0,0
195440,,,,,,,0,6,1,6,0,3,0
200230,,,,,,,0,2,5,11,0,0,0
201490,,,,,,,0,0,0,1,0,0,0
204840,,,,,,,0,0,0,6,0,0,0
204990,,,,,,,0,0,0,0,0,2,0
208350,,,,,,,0,0,0,0,0,0,0
208710,,,,,,,0,5,0,5,0,0,0
214430,,,,,,,0,0,0,0,0,1,0
214450,,,,,,,0,0,0,0,0,0,0
221840,,,,,,,0,0,0,0,0,1,0
221980,,,,,,,0,0,0,0,0,0,0
222080,,,,,,,0,1,1,1,0,0,0
222810,,,,,,,0,15,3,5,0,0,2
223310,,,,,,,0,9,2,38,0,3,0
224110,,,,,,,0,0,0,2,0,0,0
226400,,,,,,,0,0,0,6,0,0,0
228340,,,,,,,0,0,0,0,0,0,0
236200,,,,,,,0,0,1,0,0,0,0
238090,,,,,,,0,3,2,2,0,0,0
238120,,,,,,,0,0,0,0,0,0,0
239610,,,,,,,0,0,0,0,0,0,0
240810,,,,,,,0,0,2,0,0,1,0
243070,,,,,,,0,0,1,0,0,1,0
900040,,,,,,,0,2,0,0,0,0,0
900260,,,,,,,0,0,0,0,0,0,0
900270,,,,,,,0,0,0,0,0,0,0
950130,,,,,,,0,0,0,0,0,0,0
20,,,,,,,0,0,0,0,0,0,0
40,,,,,,,0,0,0,1,0,1,0
50,,,,,,,0,0,0,0,0,0,0
80,,,,,,,0,0,0,0,0,0,0
210,,,,,,,0,0,0,0,0,0,0
220,,,,,,,0,0,0,1,0,0,0
430,,,,,,,0,0,0,0,0,0,0
480,,,,,,,0,0,0,0,0,0,0
500,,,,,,,0,2,0,0,0,0,0
520,,,,,,,0,2,0,0,0,0,0
590,,,,,,,0,0,0,0,0,0,0
650,,,,,,,0,0,0,0,0,0,0
680,,,,,,,0,0,0,0,0,0,0
760,,,,,,,0,0,0,0,0,0,0
850,,,,,,,0,0,0,0,0,0,0
890,,,,,,,0,0,0,1,0,0,0
910,,,,,,,0,0,0,0,0,0,0
1020,,,,,,,0,1,0,1,0,1,0
1120,,,,,,,0,2,0,0,0,0,0
1250,,,,,,,0,0,0,0,0,0,0
1260,,,,,,,0,0,0,0,0,0,2
1440,,,,,,,0,0,0,0,0,0,0
1460,,,,,,,0,0,0,0,0,0,0
1520,,,,,,,0,0,0,0,0,0,2
1530,,,,,,,0,0,0,0,0,0,0
1550,,,,,,,0,0,0,0,0,0,0
1570,,,,,,,0,0,0,0,0,0,0
1780,,,,,,,0,0,0,0,0,0,0
2070,,,,,,,0,0,0,0,0,0,0
2100,,,,,,,0,0,0,0,0,0,0
2140,,,,,,,0,0,0,0,0,0,0
2170,,,,,,,0,2,0,0,0,0,0
2220,,,,,,,0,0,0,3,0,0,0
2270,,,,,,,0,2,0,0,0,1,0
2310,,,,,,,0,0,0,0,0,0,0
2360,,,,,,,0,0,0,0,0,0,0
2420,,,,,,,0,2,0,0,0,0,0
2450,,,,,,,0,0,0,0,0,1,0
2460,,,,,,,0,0,0,0,0,0,0
2600,,,,,,,0,2,0,0,0,0,0
2690,,,,,,,0,0,0,0,0,0,0
2760,,,,,,,0,0,0,0,0,0,0
2920,,,,,,,0,0,0,0,0,0,0
3030,,,,,,,0,2,0,0,0,1,0
3120,,,,,,,0,0,0,0,0,0,0
3160,,,,,,,0,0,0,0,0,0,0
3200,,,,,,,0,0,0,0,0,0,0
3240,,,,,,,0,0,0,0,0,0,0
3280,,,,,,,0,0,0,1,0,0,0
3410,,,,,,,0,0,0,0,0,0,0
3580,,,,,,,0,7,0,23,0,0,0
3620,,,,,,,0,0,0,0,0,0,0
3680,,,,,,,0,0,0,2,0,0,0
3850,,,,,,,0,4,0,0,0,0,0
3960,,,,,,,0,0,0,0,0,0,0
4020,,,,,,,0,0,0,0,0,0,0
4060,,,,,,,0,0,0,0,0,0,0
4090,,,,,,,0,2,0,0,0,0,0
4100,,,,,,,0,0,0,0,0,0,2
4140,,,,,,,0,0,0,0,0,0,0
4200,,,,,,,0,0,0,0,0,1,0
4250,,,,,,,0,0,0,0,0,0,0
4270,,,,,,,0,0,0,0,0,0,0
4310,,,,,,,0,0,0,0,0,0,0
4370,,,,,,,0,0,0,0,0,0,0
4380,,,,,,,0,0,0,0,0,0,0
4410,,,,,,,0,0,0,1,0,0,0
4430,,,,,,,0,0,0,0,0,0,0
4440,,,,,,,0,0,0,0,0,0,0
4690,,,,,,,0,0,0,0,0,0,0
4710,,,,,,,0,0,0,0,0,0,0
4770,,,,,,,0,0,0,1,0,0,0
4830,,,,,,,0,0,0,0,0,0,0
4890,,,,,,,0,0,0,0,0,0,0
4920,,,,,,,0,0,0,4,0,0,1
4960,,,,,,,0,0,0,0,0,0,0
4970,,,,,,,0,0,0,0,0,0,0
5110,,,,,,,0,0,0,0,0,0,0
5180,,,,,,,0,0,0,0,0,0,0
5190,,,,,,,0,0,0,0,0,0,0
5320,,,,,,,0,2,0,1,0,1,0
5360,,,,,,,0,0,0,0,0,0,0
5380,,,,,,,0,0,0,0,0,0,0
5430,,,,,,,0,0,0,0,0,0,0
5440,,,,,,,0,0,0,0,0,0,0
5450,,,,,,,0,0,0,0,0,1,2
5490,,,,,,,0,0,0,0,0,0,0
5500,,,,,,,0,0,0,0,0,0,0
5610,,,,,,,0,0,0,0,0,0,0
5710,,,,,,,0,0,0,0,0,0,0
5720,,,,,,,0,0,0,0,0,0,0
5740,,,,,,,0,2,0,0,0,0,0
5820,,,,,,,0,0,0,0,0,0,0
5850,,,,,,,0,0,0,0,0,1,0
5870,,,,,,,0,0,0,0,0,0,0
5930,,,,,,,0,0,0,0,0,0,0
6040,,,,,,,0,0,0,0,0,0,0
6050,,,,,,,0,0,0,0,0,0,0
6200,,,,,,,0,0,0,0,0,0,0
6400,,,,,,,0,0,0,0,0,0,0
6660,,,,,,,0,0,0,0,0,0,0
6890,,,,,,,0,0,0,0,0,0,0
7110,,,,,,,0,0,0,0,0,0,0
7120,,,,,,,0,0,0,0,0,0,0
7390,,,,,,,0,0,0,0,0,0,0
7540,,,,,,,0,0,0,0,0,0,0
7570,,,,,,,0,0,0,0,0,0,0
7610,,,,,,,0,0,0,0,0,0,0
7630,,,,,,,0,5,0,21,0,1,0
7700,,,,,,,0,0,0,0,0,0,0
7720,,,,,,,0,0,1,0,0,0,0
7810,,,,,,,0,0,0,0,0,0,0
7980,,,,,,,0,0,0,0,0,0,0
8040,,,,,,,0,2,0,0,0,1,0
8060,,,,,,,0,0,0,0,0,1,0
8250,,,,,,,0,0,0,1,0,0,0
8420,,,,,,,0,0,0,0,0,0,0
8490,,,,,,,0,0,0,0,0,0,0
8770,,,,,,,0,0,0,0,0,0,0
8830,,,,,,,0,0,1,0,0,0,0
8970,,,,,,,0,0,0,0,0,0,0
9140,,,,,,,0,0,0,0,0,0,0
9160,,,,,,,0,0,0,0,0,1,0
9180,,,,,,,0,0,0,0,0,0,0
9190,,,,,,,0,0,0,0,0,0,0
9310,,,,,,,0,0,0,5,0,0,0
9420,,,,,,,0,0,0,0,0,0,0
9440,,,,,,,0,0,0,0,0,0,0
9470,,,,,,,0,0,0,0,0,0,0
9680,,,,,,,0,0,0,0,0,0,0
9770,,,,,,,0,0,0,0,0,0,0
9810,,,,,,,0,0,0,0,0,1,0
10100,,,,,,,0,0,0,0,0,0,0
10580,,,,,,,0,5,0,2,0,0,2
10620,,,,,,,0,2,0,0,0,1,0
10690,,,,,,,0,0,0,0,0,0,0
11090,,,,,,,0,0,0,0,0,0,0
11200,,,,,,,0,0,0,2,0,1,3
11210,,,,,,,0,0,0,0,0,0,0
11300,,,,,,,0,0,0,0,0,0,0
11500,,,,,,,0,0,0,0,0,0,0
11690,,,,,,,0,0,0,5,0,0,0
11760,,,,,,,0,0,0,0,0,0,0
11790,,,,,,,0,0,0,0,0,0,0
12030,,,,,,,0,0,0,0,0,0,0
12170,,,,,,,0,0,0,7,0,0,0
12200,,,,,,,0,0,0,0,0,0,0
12280,,,,,,,0,0,0,0,0,0,0
12340,,,,,,,0,0,0,0,0,0,0
12510,,,,,,,0,0,0,0,0,0,0
12750,,,,,,,0,0,0,0,0,0,0
12800,,,,,,,0,0,0,0,0,0,0
13360,,,,,,,0,0,0,0,0,0,0
13570,,,,,,,0,0,0,0,0,0,0
13580,,,,,,,0,1,0,0,0,0,0
13870,,,,,,,0,0,0,0,0,0,0
14130,,,,,,,0,0,0,0,0,0,0
14570,,,,,,,0,0,0,0,0,0,0
14580,,,,,,,0,0,0,0,0,0,0
14680,,,,,,,0,0,0,0,0,0,0
14790,,,,,,,0,0,0,0,0,1,0
14820,,,,,,,0,0,0,0,0,0,0
14910,,,,,,,0,0,0,0,0,0,0
15020,,,,,,,0,0,0,0,0,0,0
15350,,,,,,,0,0,0,0,0,0,0
15360,,,,,,,0,0,0,0,0,0,0
15540,,,,,,,0,2,0,9,0,0,0
15890,,,,,,,0,0,0,0,0,0,0
16580,,,,,,,0,0,0,0,0,0,0
16800,,,,,,,0,0,0,0,0,0,2
17370,,,,,,,0,0,0,0,0,0,0
17650,,,,,,,0,0,0,0,0,0,0
17670,,,,,,,0,0,0,0,0,0,0
17960,,,,,,,0,0,0,0,0,0,0
18470,,,,,,,0,0,0,1,0,0,0
18670,,,,,,,0,0,0,0,0,0,0
19440,,,,,,,0,0,0,0,0,0,0
19490,,,,,,,0,0,0,2,0,0,0
20120,,,,,,,0,0,0,0,0,0,0
20150,,,,,,,0,0,0,0,0,0,0
20400,,,,,,,0,0,0,1,0,0,0
21050,,,,,,,0,0,0,0,0,0,0
21240,,,,,,,0,0,0,0,0,0,2
21320,,,,,,,0,0,0,0,0,0,0
23000,,,,,,,0,0,0,0,0,0,0
23150,,,,,,,0,0,0,0,0,0,0
23590,,,,,,,0,0,0,0,0,0,0
23800,,,,,,,0,0,0,0,0,0,0
23810,,,,,,,0,0,0,0,0,0,0
23960,,,,,,,0,0,0,0,0,1,0
25000,,,,,,,0,0,0,0,0,0,0
25820,,,,,,,0,0,0,0,0,0,0
25860,,,,,,,0,0,0,0,0,0,0
25890,,,,,,,0,2,0,0,0,0,0
26890,,,,,,,0,0,0,0,0,0,0
26940,,,,,,,0,0,0,0,0,0,0
28100,,,,,,,0,0,0,0,0,1,0
30720,,,,,,,0,0,0,0,0,0,0
31390,,,,,,,0,0,1,1,0,1,0
31820,,,,,,,0,2,0,0,0,0,0
33530,,,,,,,0,0,0,3,0,0,0
33640,,,,,,,0,0,0,1,0,0,0
34020,,,,,,,0,0,0,0,0,0,0
34590,,,,,,,0,0,0,0,0,0,0
34730,,,,,,,0,0,0,0,0,0,0
35000,,,,,,,0,0,0,0,0,0,0
35900,,,,,,,0,0,0,0,0,0,0
36480,,,,,,,0,0,0,0,0,2,0
36570,,,,,,,0,10,0,0,0,0,0
36580,,,,,,,0,0,0,0,0,0,0
36800,,,,,,,0,0,2,0,0,0,2
37370,,,,,,,0,0,0,0,0,0,0
39240,,,,,,,0,0,1,1,0,2,0
41650,,,,,,,0,0,0,0,0,0,2
42660,,,,,,,0,0,0,4,0,0,0
42700,,,,,,,0,0,0,0,0,1,0
43650,,,,,,,0,0,0,0,0,0,0
44180,,,,,,,0,4,2,3,0,2,0
44450,,,,,,,0,0,0,0,0,0,0
44820,,,,,,,0,0,0,0,0,0,0
45390,,,,,,,0,0,0,0,0,0,0
46440,,,,,,,0,0,3,0,0,2,0
47050,,,,,,,0,0,0,0,0,0,0
47400,,,,,,,0,2,0,0,0,0,0
47810,,,,,,,0,2,0,0,0,1,2
48550,,,,,,,0,0,2,2,0,0,0
48770,,,,,,,0,1,0,1,0,0,0
48910,,,,,,,0,0,1,0,0,0,0
51390,,,,,,,0,0,0,0,0,0,0
51900,,,,,,,0,0,0,0,0,0,0
53290,,,,,,,0,0,1,1,0,2,0
54050,,,,,,,0,0,1,0,0,0,0
57050,,,,,,,0,2,0,0,0,0,0
58430,,,,,,,0,0,0,0,0,0,0
58650,,,,,,,0,0,0,0,0,0,0
58730,,,,,,,0,0,0,0,0,0,0
58820,,,,,,,0,0,0,0,0,0,0
60250,,,,,,,0,1,1,0,0,0,0
60260,,,,,,,0,1,2,0,0,4,0
60370,,,,,,,0,0,1,0,0,0,0
60480,,,,,,,0,0,1,0,0,0,0
63160,,,,,,,0,0,0,0,0,0,0
64350,,,,,,,0,0,0,0,0,0,0
67290,,,,,,,0,0,1,0,0,0,0
69260,,,,,,,0,0,0,0,0,0,0
69460,,,,,,,0,0,0,0,0,1,0
69640,,,,,,,0,0,0,0,0,0,0
71090,,,,,,,0,0,0,0,0,0,0
71320,,,,,,,0,0,0,0,0,0,0
71950,,,,,,,0,0,0,0,0,0,0
72130,,,,,,,0,2,0,0,0,0,0
72710,,,,,,,0,0,0,0,0,0,0
73240,,,,,,,0,2,0,0,0,1,0
75580,,,,,,,0,0,0,0,0,0,0
77500,,,,,,,0,0,0,0,0,0,0
78130,,,,,,,0,0,2,7,0,0,0
78140,,,,,,,0,0,0,0,0,0,0
78150,,,,,,,0,0,0,0,0,0,0
78520,,,,,,,0,2,0,0,0,0,0
79160,,,,,,,0,0,0,0,0,0,0
79550,,,,,,,0,0,0,0,0,0,0
79660,,,,,,,0,0,0,0,0,0,0
79940,,,,,,,0,0,0,0,0,0,0
79980,,,,,,,0,0,0,0,0,0,0
82740,,,,,,,0,2,0,1,0,1,0
83450,,,,,,,0,0,0,0,0,0,0
83470,,,,,,,0,14,1,15,10,13,10
83660,,,,,,,0,15,0,0,0,0,0
84690,,,,,,,0,0,0,0,0,0,0
85910,,,,,,,0,0,0,0,0,0,0
86280,,,,,,,0,0,0,0,0,1,0
87730,,,,,,,0,7,5,14,0,0,0
88790,,,,,,,0,0,0,0,0,0,0
89230,,,,,,,0,0,0,9,0,2,0
89590,,,,,,,0,0,0,0,0,0,0
91090,,,,,,,0,0,0,0,0,0,0
91590,,,,,,,0,0,0,0,0,0,0
91970,,,,,,,0,3,1,11,0,1,2
92730,,,,,,,0,1,0,0,0,0,0
93050,,,,,,,0,0,0,0,0,0,0
93230,,,,,,,0,0,0,4,0,0,0
93640,,,,,,,0,5,1,3,0,1,2
94280,,,,,,,0,0,0,0,0,0,0
94480,,,,,,,0,0,1,0,0,0,0
95720,,,,,,,0,0,0,0,0,0,0
96760,,,,,,,0,0,0,0,0,0,0
98460,,,,,,,0,2,0,0,0,0,0
99220,,,,,,,0,0,0,3,0,0,0
102260,,,,,,,0,2,0,0,0,0,0
102280,,,,,,,0,0,0,5,0,0,0
102460,,,,,,,0,0,0,2,0,1,0
103130,,,,,,,0,0,0,3,0,0,0
103590,,,,,,,0,0,0,0,0,0,0
104040,,,,,,,0,1,1,1,0,1,3
108380,,,,,,,0,0,0,0,0,0,0
114090,,,,,,,0,0,0,0,0,0,0
114450,,,,,,,0,0,1,0,0,0,2
119650,,,,,,,0,0,0,0,0,0,0
120030,,,,,,,0,0,0,0,0,0,0
120240,,,,,,,0,0,0,0,0,0,0
121600,,,,,,,0,0,0,0,0,0,0
123690,,,,,,,0,0,0,0,0,0,0
123700,,,,,,,0,0,0,0,0,0,0
126870,,,,,,,0,0,0,12,0,1,2
128940,,,,,,,0,0,0,0,0,0,0
133820,,,,,,,0,2,0,0,0,0,0
134790,,,,,,,0,3,0,0,0,1,0
136490,,,,,,,0,0,0,0,0,1,0
138490,,,,,,,0,0,0,0,0,0,0
143210,,,,,,,0,0,0,0,0,0,0
145720,,,,,,,0,0,0,0,0,0,0
153460,,,,,,,0,0,0,0,0,0,0
155660,,,,,,,0,0,0,0,0,0,0
161890,,,,,,,0,0,0,0,0,0,0
168330,,,,,,,0,0,0,0,0,0,0
178920,,,,,,,0,0,2,0,0,0,0
180640,,,,,,,0,0,0,0,0,0,0
183190,,,,,,,0,0,0,0,0,0,0
184230,,,,,,,0,0,0,1,0,0,2
185750,,,,,,,0,0,0,0,0,0,0
190510,,,,,,,0,0,0,0,0,0,0
192820,,,,,,,0,0,0,0,0,0,0
210540,,,,,,,0,0,0,0,0,0,0
210980,,,,,,,0,0,0,0,0,1,0
211270,,,,,,,0,0,0,0,0,0,0
212560,,,,,,,0,0,0,0,0,0,0
214320,,,,,,,0,0,0,0,0,0,0
214420,,,,,,,0,0,0,1,0,0,0
222040,,,,,,,0,0,1,0,0,1,0
227840,,,,,,,0,0,0,0,0,0,0
229640,,,,,,,0,0,0,0,0,0,0
234080,,,,,,,0,0,0,0,0,0,0
241560,,,,,,,0,0,0,0,0,0,0
